Origin,Destination,TTT,LOS,Departure Time,Departure Date,Arrival Time,Return Departure Time,Return Date,Return Arrival Time,Onward Departure Airport,Onward Arrival Airport,Return Departure Airport,Return Arrival Airport,Onward Airlines,Return Airlines,Onward Flight Connections,Onward Connection Duration(min),Onward Flight Connection Airport,Return Flight Connections,Return Connection Duration(min),Return Flight Connection Airport,Carry-ons,Checked Bags,Price(NIS),Snapshot Time,Site,Total Onward Flight Duration(min),Total Return Flight Duration(min)
Paris,Rome,3,3,6:55,3/3/2025,9:00,16:50,6/3/2025,19:00,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,758,28/02/2025,Momondo,125,130
Paris,Rome,3,3,6:55,3/3/2025,9:00,12:50,6/3/2025,15:00,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,758,28/02/2025,Momondo,125,130
Paris,Rome,3,3,6:55,3/3/2025,9:00,18:20,6/3/2025,20:35,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,758,28/02/2025,Momondo,125,135
Paris,Rome,3,3,20:40,3/3/2025,22:45,16:50,6/3/2025,19:00,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,758,28/02/2025,Momondo,125,130
Paris,Rome,3,3,20:40,3/3/2025,22:45,12:50,6/3/2025,15:00,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,758,28/02/2025,Momondo,125,130
Paris,Rome,3,3,20:40,3/3/2025,22:45,18:20,6/3/2025,20:35,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,758,28/02/2025,Momondo,125,135
Paris,Rome,3,3,13:05,3/3/2025,15:00,20:20,6/3/2025,22:30,ORY,FCO,FCO,ORY,easyJet,easyJet,nonstop,,,nonstop,,,0,0,747,28/02/2025,Momondo,115,130
Paris,Rome,3,3,6:55,3/3/2025,9:00,6:00,6/3/2025,8:15,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,781,28/02/2025,Momondo,125,135
Paris,Rome,3,3,6:55,3/3/2025,9:00,10:05,6/3/2025,12:20,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,781,28/02/2025,Momondo,125,135
Paris,Rome,3,3,20:40,3/3/2025,22:45,6:00,6/3/2025,8:15,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,781,28/02/2025,Momondo,125,135
Paris,Rome,3,3,20:40,3/3/2025,22:45,10:05,6/3/2025,12:20,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,781,28/02/2025,Momondo,125,135
Paris,Rome,3,3,7:20,3/3/2025,9:20,20:20,6/3/2025,22:30,ORY,FCO,FCO,ORY,easyJet,easyJet,nonstop,,,nonstop,,,0,0,707,28/02/2025,Momondo,120,130
Paris,Rome,3,3,6:00,3/3/2025,8:10,5:50,6/3/2025,8:05,BVA,FCO,FCO,BVA,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,548,28/02/2025,Momondo,130,135
Paris,Rome,3,3,17:40,3/3/2025,19:35,18:45,6/3/2025,20:55,ORY,FCO,FCO,ORY,Vueling,Vueling,nonstop,,,nonstop,,,0,0,725,28/02/2025,Momondo,115,130
Paris,Rome,3,3,15:00,3/3/2025,16:55,18:45,6/3/2025,20:55,ORY,FCO,FCO,ORY,Vueling,Vueling,nonstop,,,nonstop,,,0,0,725,28/02/2025,Momondo,115,130
Paris,Rome,3,3,7:20,3/3/2025,9:20,15:15,6/3/2025,17:20,ORY,FCO,FCO,ORY,easyJet,easyJet,nonstop,,,nonstop,,,0,0,736,28/02/2025,Momondo,120,125
Paris,Rome,3,3,13:05,3/3/2025,15:00,9:55,6/3/2025,12:05,ORY,FCO,FCO,ORY,easyJet,easyJet,nonstop,,,nonstop,,,0,0,736,28/02/2025,Momondo,115,130
Paris,Rome,3,3,9:40,3/3/2025,11:35,18:45,6/3/2025,20:55,ORY,FCO,FCO,ORY,Vueling,Vueling,nonstop,,,nonstop,,,0,0,747,28/02/2025,Momondo,115,130
Paris,Rome,3,3,17:35,3/3/2025,19:40,5:50,6/3/2025,8:05,ORY,FCO,FCO,BVA,Transavia France,Ryanair,nonstop,,,nonstop,,,0,0,577,28/02/2025,Momondo,125,135
Paris,Rome,3,3,13:05,3/3/2025,15:00,20:20,6/3/2025,22:30,ORY,FCO,FCO,ORY,easyJet,easyJet,nonstop,,,nonstop,,,0,0,747,28/02/2025,Momondo,115,130
Paris,Rome,3,3,17:40,3/3/2025,19:50,5:50,6/3/2025,8:05,BVA,FCO,FCO,BVA,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,588,28/02/2025,Momondo,130,135
Paris,Rome,3,3,15:00,3/3/2025,16:55,20:35,6/3/2025,22:50,ORY,FCO,FCO,ORY,Vueling,Transavia France,nonstop,,,nonstop,,,0,0,758,28/02/2025,Momondo,115,135
Paris,Rome,3,3,6:55,3/3/2025,9:00,16:50,6/3/2025,19:00,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,758,28/02/2025,Momondo,125,130
Paris,Rome,3,3,6:55,3/3/2025,9:00,12:50,6/3/2025,15:00,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,758,28/02/2025,Momondo,125,130
Paris,Rome,3,3,6:55,3/3/2025,9:00,18:20,6/3/2025,20:35,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,758,28/02/2025,Momondo,125,135
Paris,Rome,3,3,20:40,3/3/2025,22:45,16:50,6/3/2025,19:00,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,758,28/02/2025,Momondo,125,130
Paris,Rome,3,3,14:05,3/3/2025,16:10,15:10,6/3/2025,17:20,CDG,FCO,FCO,CDG,ITA Airways,ITA Airways,nonstop,,,nonstop,,,1,0,762,28/02/2025,Momondo,125,130
Paris,Rome,3,3,6:10,3/3/2025,8:10,11:00,6/3/2025,13:15,CDG,FCO,FCO,CDG,ITA Airways,ITA Airways,nonstop,,,nonstop,,,1,0,803,28/02/2025,Momondo,120,135
Paris,Rome,3,3,17:35,3/3/2025,19:40,5:50,6/3/2025,8:05,ORY,FCO,FCO,BVA,Transavia France,Ryanair,nonstop,,,nonstop,,,0,0,577,28/02/2025,Momondo,125,135
Paris,Rome,3,3,13:05,3/3/2025,15:00,20:20,6/3/2025,22:30,ORY,FCO,FCO,ORY,easyJet,easyJet,nonstop,,,nonstop,,,0,0,747,28/02/2025,Momondo,115,130
Paris,Rome,3,3,17:40,3/3/2025,19:50,5:50,6/3/2025,8:05,BVA,FCO,FCO,BVA,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,588,28/02/2025,Momondo,130,135
Paris,Rome,3,3,11:45,3/3/2025,13:50,11:00,6/3/2025,13:15,CDG,FCO,FCO,CDG,ITA Airways,ITA Airways,nonstop,,,nonstop,,,1,0,803,28/02/2025,Momondo,125,135
Paris,Rome,3,3,17:40,3/3/2025,19:35,20:35,6/3/2025,22:50,ORY,FCO,FCO,ORY,Vueling,Transavia France,nonstop,,,nonstop,,,0,0,758,28/02/2025,Momondo,115,135
Paris,Rome,3,3,14:05,3/3/2025,16:10,11:00,6/3/2025,13:15,CDG,FCO,FCO,CDG,ITA Airways,ITA Airways,nonstop,,,nonstop,,,1,0,803,28/02/2025,Momondo,125,135
Paris,Rome,3,3,15:00,3/3/2025,16:55,20:35,6/3/2025,22:50,ORY,FCO,FCO,ORY,Vueling,Transavia France,nonstop,,,nonstop,,,0,0,758,28/02/2025,Momondo,115,135
Paris,Rome,3,3,18:10,3/3/2025,20:15,11:00,6/3/2025,13:15,CDG,FCO,FCO,CDG,ITA Airways,ITA Airways,nonstop,,,nonstop,,,1,0,803,28/02/2025,Momondo,125,135
Paris,Rome,3,3,6:55,3/3/2025,9:00,16:50,6/3/2025,19:00,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,758,28/02/2025,Momondo,125,130
Paris,Rome,3,3,6:00,3/3/2025,8:10,10:25,6/3/2025,12:40,BVA,FCO,FCO,ORY,Ryanair,Vueling,nonstop,,,nonstop,,,0,0,766,28/02/2025,Momondo,130,135
Paris,Rome,3,3,13:05,3/3/2025,15:00,15:15,6/3/2025,17:20,ORY,FCO,FCO,ORY,easyJet,easyJet,nonstop,,,nonstop,,,0,0,773,28/02/2025,Momondo,115,125
Paris,Rome,3,3,17:40,3/3/2025,19:35,19:45,6/3/2025,21:55,ORY,FCO,FCO,ORY,Vueling,Vueling,nonstop,,,nonstop,,,0,0,777,28/02/2025,Momondo,115,130
Paris,Rome,3,3,6:55,3/3/2025,9:00,12:50,6/3/2025,15:00,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,758,28/02/2025,Momondo,125,130
Paris,Rome,3,3,6:55,3/3/2025,9:00,10:05,6/3/2025,12:20,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,781,28/02/2025,Momondo,125,135
Paris,Rome,3,3,20:40,3/3/2025,22:45,6:00,6/3/2025,8:15,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,781,28/02/2025,Momondo,125,135
Paris,Rome,3,3,20:40,3/3/2025,22:45,10:05,6/3/2025,12:20,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,781,28/02/2025,Momondo,125,135
Paris,Rome,3,3,15:00,3/3/2025,16:55,17:20,6/3/2025,19:35,ORY,FCO,FCO,ORY,Vueling,Transavia France,nonstop,,,nonstop,,,0,0,796,28/02/2025,Momondo,115,135
Paris,Rome,3,3,9:40,3/3/2025,11:35,13:35,6/3/2025,15:50,ORY,FCO,FCO,ORY,Vueling,Vueling,nonstop,,,nonstop,,,0,0,799,28/02/2025,Momondo,115,135
Paris,Rome,3,3,17:35,3/3/2025,19:40,10:25,6/3/2025,12:40,ORY,FCO,FCO,ORY,Transavia France,Vueling,nonstop,,,nonstop,,,0,0,796,28/02/2025,Momondo,125,135
Paris,Rome,3,3,9:40,3/3/2025,11:35,17:20,6/3/2025,19:35,ORY,FCO,FCO,ORY,Vueling,Transavia France,nonstop,,,nonstop,,,0,0,818,28/02/2025,Momondo,115,135
Paris,Rome,3,3,17:35,3/3/2025,19:40,11:00,6/3/2025,13:15,ORY,FCO,FCO,CDG,Transavia France,ITA Airways,nonstop,,,nonstop,,,1,0,829,28/02/2025,Momondo,125,135
Paris,Rome,3,3,17:40,3/3/2025,19:40,5:50,6/3/2025,8:05,ORY,FCO,FCO,BVA,easyJet,Ryanair,nonstop,,,nonstop,,,0,0,670,28/02/2025,Momondo,120,135
Paris,Rome,3,3,15:20,3/3/2025,17:25,12:50,6/3/2025,15:00,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,851,28/02/2025,Momondo,125,130
Paris,Rome,3,3,15:20,3/3/2025,17:25,16:50,6/3/2025,19:00,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,851,28/02/2025,Momondo,125,130
Paris,Rome,3,3,15:20,3/3/2025,17:25,18:20,6/3/2025,20:35,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,851,28/02/2025,Momondo,125,135
Paris,Rome,3,3,17:35,3/3/2025,19:40,15:10,6/3/2025,17:20,ORY,FCO,FCO,CDG,Transavia France,ITA Airways,nonstop,,,nonstop,,,1,0,862,28/02/2025,Momondo,125,130
Paris,Rome,3,3,7:20,3/3/2025,9:20,5:50,6/3/2025,8:05,ORY,FCO,FCO,BVA,easyJet,Ryanair,nonstop,,,nonstop,,,0,0,703,28/02/2025,Momondo,120,135
Paris,Rome,3,3,15:20,3/3/2025,17:25,10:05,6/3/2025,12:20,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,877,28/02/2025,Momondo,125,135
Paris,Rome,3,3,15:20,3/3/2025,17:25,6:00,6/3/2025,8:15,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,877,28/02/2025,Momondo,125,135
Paris,Rome,3,3,17:40,3/3/2025,19:35,5:50,6/3/2025,8:05,ORY,FCO,FCO,BVA,Vueling,Ryanair,nonstop,,,nonstop,,,0,0,729,28/02/2025,Momondo,115,135
Paris,Rome,3,3,15:00,3/3/2025,16:55,5:50,6/3/2025,8:05,ORY,FCO,FCO,BVA,Vueling,Ryanair,nonstop,,,nonstop,,,0,0,729,28/02/2025,Momondo,115,135
Paris,Rome,3,3,6:00,3/3/2025,8:10,15:10,6/3/2025,17:20,BVA,FCO,FCO,CDG,Ryanair,ITA Airways,nonstop,,,nonstop,,,1,0,899,28/02/2025,Momondo,130,130
Paris,Rome,3,3,13:05,3/3/2025,15:00,5:50,6/3/2025,8:05,ORY,FCO,FCO,BVA,easyJet,Ryanair,nonstop,,,nonstop,,,0,0,744,28/02/2025,Momondo,115,135
Paris,Rome,3,3,9:40,3/3/2025,11:35,5:50,6/3/2025,8:05,ORY,FCO,FCO,BVA,Vueling,Ryanair,nonstop,,,nonstop,,,0,0,751,28/02/2025,Momondo,115,135
Paris,Rome,3,3,17:40,3/3/2025,19:35,10:25,6/3/2025,12:40,ORY,FCO,FCO,ORY,Vueling,Vueling,nonstop,,,nonstop,,,0,0,925,28/02/2025,Momondo,115,135
Paris,Rome,3,3,15:00,3/3/2025,16:55,10:25,6/3/2025,12:40,ORY,FCO,FCO,ORY,Vueling,Vueling,nonstop,,,nonstop,,,0,0,925,28/02/2025,Momondo,115,135
Paris,Rome,3,3,13:45,3/3/2025,15:50,12:50,6/3/2025,15:00,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,921,28/02/2025,Momondo,125,130
Paris,Rome,3,3,13:45,3/3/2025,15:50,16:50,6/3/2025,19:00,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,921,28/02/2025,Momondo,125,130
Paris,Rome,3,3,13:45,3/3/2025,15:50,18:20,6/3/2025,20:35,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,921,28/02/2025,Momondo,125,135
Paris,Rome,3,3,17:40,3/3/2025,19:50,15:10,6/3/2025,17:20,BVA,FCO,FCO,CDG,Ryanair,ITA Airways,nonstop,,,nonstop,,,1,0,936,28/02/2025,Momondo,130,130
Paris,Rome,3,3,9:40,3/3/2025,11:35,10:25,6/3/2025,12:40,ORY,FCO,FCO,ORY,Vueling,Vueling,nonstop,,,nonstop,,,0,0,947,28/02/2025,Momondo,115,135
Paris,Rome,3,3,13:45,3/3/2025,15:50,6:00,6/3/2025,8:15,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,944,28/02/2025,Momondo,125,135
Paris,Rome,3,3,13:45,3/3/2025,15:50,10:05,6/3/2025,12:20,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,944,28/02/2025,Momondo,125,135
Paris,Rome,3,3,13:45,3/3/2025,15:50,6:00,6/3/2025,8:15,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,944,28/02/2025,Momondo,125,135
Paris,Rome,3,3,13:45,3/3/2025,15:50,10:05,6/3/2025,12:20,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,944,28/02/2025,Momondo,125,135
Paris,Rome,3,3,6:40,3/3/2025,8:40,5:50,6/3/2025,8:05,ORY,FCO,FCO,BVA,Vueling,Ryanair,nonstop,,,nonstop,,,0,0,799,28/02/2025,Momondo,120,135
Paris,Rome,3,3,11:45,3/3/2025,13:50,6:40,6/3/2025,8:55,CDG,FCO,FCO,ORY,ITA Airways,Vueling,nonstop,,,nonstop,,,0,0,977,28/02/2025,Momondo,125,135
Paris,Rome,3,3,14:05,3/3/2025,16:10,6:40,6/3/2025,8:55,CDG,FCO,FCO,ORY,ITA Airways,Vueling,nonstop,,,nonstop,,,0,0,977,28/02/2025,Momondo,125,135
Paris,Rome,3,3,18:10,3/3/2025,20:15,6:40,6/3/2025,8:55,CDG,FCO,FCO,ORY,ITA Airways,Vueling,nonstop,,,nonstop,,,0,0,977,28/02/2025,Momondo,125,135
Paris,Rome,3,3,6:10,3/3/2025,8:10,6:40,6/3/2025,8:55,CDG,FCO,FCO,ORY,ITA Airways,Vueling,nonstop,,,nonstop,,,0,0,977,28/02/2025,Momondo,120,135
Paris,Rome,3,3,17:35,3/3/2025,19:40,21:30,6/3/2025,23:40,ORY,FCO,FCO,CDG,Transavia France,ITA Airways,nonstop,,,nonstop,,,1,0,829,28/02/2025,Momondo,125,130
Paris,Rome,3,3,9:40,3/3/2025,11:35,15:10,6/3/2025,17:20,ORY,FCO,FCO,CDG,Vueling,ITA Airways,nonstop,,,nonstop,,,0,0,1018,28/02/2025,Momondo,115,130
Paris,Rome,3,3,6:00,3/3/2025,8:05,21:30,6/3/2025,23:40,ORY,FCO,FCO,CDG,Transavia France,ITA Airways,nonstop,,,nonstop,,,1,0,862,28/02/2025,Momondo,125,130
Paris,Rome,3,4,17:40,3/3/2025,19:40,20:15,7/3/2025,22:25,ORY,FCO,FCO,ORY,easyJet,easyJet,nonstop,,,nonstop,,,0,0,688,28/02/2025,Momondo,120,130
Paris,Rome,3,4,7:20,3/3/2025,9:20,20:15,7/3/2025,22:25,ORY,FCO,FCO,ORY,easyJet,easyJet,nonstop,,,nonstop,,,0,0,722,28/02/2025,Momondo,120,130
Paris,Rome,3,4,17:40,3/3/2025,19:40,9:55,7/3/2025,12:05,ORY,FCO,FCO,ORY,easyJet,easyJet,nonstop,,,nonstop,,,0,0,747,28/02/2025,Momondo,120,130
Paris,Rome,3,4,13:05,3/3/2025,15:00,20:15,7/3/2025,22:25,ORY,FCO,FCO,ORY,easyJet,easyJet,nonstop,,,nonstop,,,0,0,762,28/02/2025,Momondo,115,130
Paris,Rome,3,4,7:20,3/3/2025,9:20,9:55,7/3/2025,12:05,ORY,FCO,FCO,ORY,easyJet,easyJet,nonstop,,,nonstop,,,0,0,781,28/02/2025,Momondo,120,130
Paris,Rome,3,4,6:55,3/3/2025,9:00,16:50,7/3/2025,19:00,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,829,28/02/2025,Momondo,125,130
Paris,Rome,3,4,20:40,3/3/2025,22:45,16:50,7/3/2025,19:00,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,829,28/02/2025,Momondo,125,130
Paris,Rome,3,4,17:40,3/3/2025,19:40,15:45,7/3/2025,17:50,ORY,FCO,FCO,ORY,easyJet,easyJet,nonstop,,,nonstop,,,0,0,792,28/02/2025,Momondo,120,125
Paris,Rome,3,4,13:05,3/3/2025,15:00,9:55,7/3/2025,12:05,ORY,FCO,FCO,ORY,easyJet,easyJet,nonstop,,,nonstop,,,0,0,821,28/02/2025,Momondo,115,130
Paris,Rome,3,4,7:20,3/3/2025,9:20,15:45,7/3/2025,17:50,ORY,FCO,FCO,ORY,easyJet,easyJet,nonstop,,,nonstop,,,0,0,825,28/02/2025,Momondo,120,125
Paris,Rome,3,4,16:00,3/3/2025,18:05,6:55,7/3/2025,9:10,ORY,FCO,FCO,ORY,Wizz Air,Wizz Air,nonstop,,,nonstop,,,0,0,832,28/02/2025,Momondo,125,135
Paris,Rome,3,4,13:05,3/3/2025,15:00,15:45,7/3/2025,17:50,ORY,FCO,FCO,ORY,easyJet,easyJet,nonstop,,,nonstop,,,0,0,866,28/02/2025,Momondo,115,125
Paris,Rome,3,4,15:20,3/3/2025,17:25,16:50,7/3/2025,19:00,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,921,28/02/2025,Momondo,125,130
Paris,Rome,3,4,6:55,3/3/2025,9:00,6:00,7/3/2025,8:15,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,921,28/02/2025,Momondo,125,135
Paris,Rome,3,4,20:40,3/3/2025,22:45,6:00,7/3/2025,8:15,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,921,28/02/2025,Momondo,125,135
Paris,Rome,3,4,17:35,3/3/2025,19:40,19:35,7/3/2025,21:50,ORY,FCO,FCO,ORY,Transavia France,Transavia France,nonstop,,,nonstop,,,1,0,888,28/02/2025,Momondo,125,135
Paris,Rome,3,4,6:55,3/3/2025,9:00,12:50,7/3/2025,15:00,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,962,28/02/2025,Momondo,125,130
Paris,Rome,3,4,20:40,3/3/2025,22:45,12:50,7/3/2025,15:00,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,962,28/02/2025,Momondo,125,130
Paris,Rome,3,4,16:00,3/3/2025,18:05,13:10,7/3/2025,15:25,ORY,FCO,FCO,ORY,Wizz Air,Wizz Air,nonstop,,,nonstop,,,0,0,929,28/02/2025,Momondo,125,135
Paris,Rome,3,4,6:00,3/3/2025,8:05,19:35,7/3/2025,21:50,ORY,FCO,FCO,ORY,Transavia France,Transavia France,nonstop,,,nonstop,,,1,0,925,28/02/2025,Momondo,125,135
Paris,Rome,3,4,13:45,3/3/2025,15:50,16:50,7/3/2025,19:00,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,992,28/02/2025,Momondo,125,130
Paris,Rome,3,4,15:20,3/3/2025,17:25,6:00,7/3/2025,8:15,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,1014,28/02/2025,Momondo,125,135
Paris,Rome,3,4,6:55,3/3/2025,9:00,10:05,7/3/2025,12:20,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,1051,28/02/2025,Momondo,125,135
Paris,Rome,3,4,20:40,3/3/2025,22:45,10:05,7/3/2025,12:20,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,1051,28/02/2025,Momondo,125,135
Paris,Rome,3,4,15:20,3/3/2025,17:25,12:50,7/3/2025,15:00,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,1054,28/02/2025,Momondo,125,130
Paris,Rome,3,4,13:45,3/3/2025,15:50,6:00,7/3/2025,8:15,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,1084,28/02/2025,Momondo,125,135
Paris,Rome,3,4,13:45,3/3/2025,15:50,12:50,7/3/2025,15:00,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,1125,28/02/2025,Momondo,125,130
Paris,Rome,3,4,15:20,3/3/2025,17:25,10:05,7/3/2025,12:20,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,1140,28/02/2025,Momondo,125,135
Paris,Rome,3,4,9:45,3/3/2025,11:50,6:55,7/3/2025,9:10,ORY,FCO,FCO,ORY,Wizz Air,Wizz Air,nonstop,,,nonstop,,,0,0,1121,28/02/2025,Momondo,125,135
Paris,Rome,3,4,17:35,3/3/2025,19:40,9:55,7/3/2025,12:10,ORY,FCO,FCO,ORY,Transavia France,Transavia France,nonstop,,,nonstop,,,1,0,1140,28/02/2025,Momondo,125,135
Paris,Rome,3,4,6:55,3/3/2025,9:00,10:05,7/3/2025,12:20,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,1051,28/02/2025,Momondo,125,135
Paris,Rome,3,4,20:40,3/3/2025,22:45,10:05,7/3/2025,12:20,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,1051,28/02/2025,Momondo,125,135
Paris,Rome,3,4,15:20,3/3/2025,17:25,12:50,7/3/2025,15:00,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,1054,28/02/2025,Momondo,125,130
Paris,Rome,3,4,6:10,3/3/2025,8:10,17:00,7/3/2025,20:35,CDG,FCO,FCO,CDG,ITA Airways,ITA Airways,nonstop,,,1 stop,50,LIN,1,0,770,28/02/2025,Momondo,120,215
Paris,Rome,3,4,13:45,3/3/2025,15:50,6:00,7/3/2025,8:15,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,1084,28/02/2025,Momondo,125,135
Paris,Rome,3,4,11:45,3/3/2025,13:50,17:00,7/3/2025,20:35,CDG,FCO,FCO,CDG,ITA Airways,ITA Airways,nonstop,,,1 stop,50,LIN,1,0,770,28/02/2025,Momondo,125,215
Paris,Rome,3,4,14:05,3/3/2025,16:10,17:00,7/3/2025,20:35,CDG,FCO,FCO,CDG,ITA Airways,ITA Airways,nonstop,,,1 stop,50,LIN,1,0,770,28/02/2025,Momondo,125,215
Paris,Rome,3,4,18:10,3/3/2025,20:15,17:00,7/3/2025,20:35,CDG,FCO,FCO,CDG,ITA Airways,ITA Airways,nonstop,,,1 stop,50,LIN,1,0,770,28/02/2025,Momondo,125,215
Paris,Rome,3,4,10:45,3/3/2025,14:10,15:10,7/3/2025,17:20,ORY,FCO,FCO,CDG,ITA Airways,ITA Airways,1 stop,50,LIN,nonstop,,,1,0,788,28/02/2025,Momondo,205,130
Paris,Rome,3,4,16:50,3/3/2025,20:15,15:10,7/3/2025,17:20,CDG,FCO,FCO,CDG,ITA Airways,ITA Airways,1 stop,45,LIN,nonstop,,,1,0,796,28/02/2025,Momondo,205,130
Paris,Rome,3,4,13:45,3/3/2025,15:50,12:50,7/3/2025,15:00,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,1125,28/02/2025,Momondo,125,130
Paris,Rome,3,4,15:20,3/3/2025,17:25,10:05,7/3/2025,12:20,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,1140,28/02/2025,Momondo,125,135
Paris,Rome,3,4,9:25,3/3/2025,13:10,15:10,7/3/2025,17:20,CDG,FCO,FCO,CDG,ITA Airways,ITA Airways,1 stop,65,LIN,nonstop,,,1,0,899,28/02/2025,Momondo,225,130
Paris,Rome,3,4,9:45,3/3/2025,11:50,6:55,7/3/2025,9:10,ORY,FCO,FCO,ORY,Wizz Air,Wizz Air,nonstop,,,nonstop,,,0,0,1121,28/02/2025,Momondo,125,135
Paris,Rome,3,4,17:35,3/3/2025,19:40,9:55,7/3/2025,12:10,ORY,FCO,FCO,ORY,Transavia France,Transavia France,nonstop,,,nonstop,,,1,0,1140,28/02/2025,Momondo,125,135
Paris,Rome,3,4,7:20,3/3/2025,9:20,15:45,7/3/2025,17:50,ORY,FCO,FCO,ORY,easyJet,easyJet,nonstop,,,nonstop,,,0,0,825,28/02/2025,Momondo,120,125
Paris,Rome,3,4,15:00,3/3/2025,16:55,13:10,7/3/2025,15:25,ORY,FCO,FCO,ORY,Vueling,Wizz Air,nonstop,,,nonstop,,,0,0,832,28/02/2025,Momondo,115,135
Paris,Rome,3,4,13:05,3/3/2025,15:00,15:45,7/3/2025,17:50,ORY,FCO,FCO,ORY,easyJet,easyJet,nonstop,,,nonstop,,,0,0,866,28/02/2025,Momondo,115,125
Paris,Rome,3,4,6:10,3/3/2025,8:10,17:00,7/3/2025,20:35,CDG,FCO,FCO,CDG,ITA Airways,ITA Airways,nonstop,,,1 stop,50,LIN,1,0,770,28/02/2025,Momondo,120,215
Paris,Rome,3,4,11:45,3/3/2025,13:50,17:00,7/3/2025,20:35,CDG,FCO,FCO,CDG,ITA Airways,ITA Airways,nonstop,,,1 stop,50,LIN,1,0,770,28/02/2025,Momondo,125,215
